Date,Americanas,Ibovespa,CVC,MAGALU,WEG
2022-02-07,32.20000076293945,107.72000122070312,12.8100004196167,6.309999942779541,31.0
2022-02-08,33.27000045776367,108.2300033569336,13.0600004196167,6.539999961853027,30.219999313354492
2022-02-09,34.029998779296875,108.2300033569336,13.520000457763672,6.599999904632568,30.290000915527344
2022-02-10,33.95000076293945,109.0999984741211,13.850000381469727,6.940000057220459,29.739999771118164
2022-02-11,32.540000915527344,109.30999755859375,13.199999809265137,6.349999904632568,29.530000686645508
2022-02-14,33.720001220703125,109.5199966430664,13.350000381469727,6.480000019073486,30.440000534057617
2022-02-15,35.86000061035156,110.5999984741211,14.270000457763672,6.840000152587891,32.880001068115234
2022-02-16,35.439998626708984,110.7699966430664,15.119999885559082,6.820000171661377,31.299999237060547
2022-02-17,34.279998779296875,109.0999984741211,14.680000305175781,6.630000114440918,30.649999618530273
2022-02-18,33.720001220703125,108.51000213623047,14.079999923706055,6.360000133514404,29.809999465942383
2022-02-21,31.489999771118164,107.44999694824219,13.289999961853027,6.019999980926514,29.520000457763672
2022-02-22,29.790000915527344,109.0,13.9399995803833,6.070000171661377,29.530000686645508
2022-02-23,29.690000534057617,107.58000183105469,13.0600004196167,5.909999847412109,28.600000381469727
2022-02-24,30.200000762939453,107.4800033569336,12.600000381469727,6.119999885559082,29.31999969482422
2022-02-25,30.5,108.9000015258789,12.550000190734863,6.010000228881836,29.399999618530273
2022-03-02,32.45000076293945,111.0999984741211,12.220000267028809,6.309999942779541,30.25
2022-03-03,31.100000381469727,111.0199966430664,11.850000381469727,6.309999942779541,31.25
2022-03-04,30.09000015258789,110.4000015258789,11.0600004196167,6.289999961853027,31.510000228881836
2022-03-07,27.010000228881836,107.11000061035156,9.899999618530273,5.849999904632568,31.079999923706055
2022-03-08,26.93000030517578,107.29000091552734,9.899999618530273,6.050000190734863,31.56999969482422
2022-03-09,27.510000228881836,109.77999877929688,11.579999923706055,6.230000019073486,32.66999816894531
2022-03-10,26.700000762939453,109.4000015258789,11.130000114440918,5.960000038146973,31.719999313354492
2022-03-11,24.8799991607666,107.69999694824219,10.550000190734863,5.690000057220459,31.389999389648438
2022-03-14,23.850000381469727,106.04000091552734,10.050000190734863,5.329999923706055,31.020000457763672
2022-03-15,23.25,104.9000015258789,10.09000015258789,4.869999885559082,30.200000762939453
2022-03-16,24.40999984741211,107.13999938964844,11.819999694824219,5.130000114440918,31.979999542236328
2022-03-17,24.6299991607666,108.69999694824219,12.25,5.539999961853027,33.099998474121094
2022-03-18,26.959999084472656,110.7300033569336,13.449999809265137,5.820000171661377,33.290000915527344
2022-03-21,26.549999237060547,111.94000244140625,13.600000381469727,5.71999979019165,32.54999923706055
2022-03-22,28.31999969482422,113.0999984741211,13.930000305175781,5.809999942779541,33.0
2022-03-23,28.670000076293945,112.9000015258789,14.5600004196167,6.0,32.75
2022-03-24,30.399999618530273,114.73999786376953,15.420000076293945,6.599999904632568,33.130001068115234
2022-03-25,32.279998779296875,114.75,15.989999771118164,6.539999961853027,32.880001068115234
2022-03-28,31.959999084472656,114.51000213623047,16.040000915527344,6.46999979019165,33.599998474121094
2022-03-29,34.650001525878906,115.75,16.639999389648438,7.0,33.95000076293945
2022-03-30,34.54999923706055,115.9000015258789,16.280000686645508,6.869999885559082,34.150001525878906
2022-03-31,32.650001525878906,115.5999984741211,16.690000534057617,6.820000171661377,34.869998931884766
2022-04-01,34.0,117.19999694824219,16.850000381469727,7.349999904632568,35.380001068115234
2022-04-04,33.400001525878906,116.80000305175781,17.049999237060547,7.190000057220459,35.02000045776367
2022-04-05,31.309999465942383,114.51000213623047,17.280000686645508,6.909999847412109,34.630001068115234
2022-04-06,30.25,113.87000274658203,15.729999542236328,6.619999885559082,34.33000183105469
2022-04-07,30.969999313354492,114.6500015258789,15.789999961853027,6.559999942779541,34.119998931884766
2022-04-08,28.579999923706055,113.9800033569336,15.0,6.130000114440918,34.13999938964844
2022-04-11,28.100000381469727,112.56999969482422,14.779999732971191,6.079999923706055,32.54999923706055
2022-04-12,28.700000762939453,111.7699966430664,14.949999809265137,5.96999979019165,32.369998931884766
2022-04-13,29.239999771118164,112.5199966430664,14.529999732971191,6.03000020980835,32.560001373291016
2022-04-14,28.149999618530273,111.6500015258789,14.359999656677246,6.010000228881836,32.290000915527344
2022-04-18,28.360000610351562,111.45999908447266,14.329999923706055,5.889999866485596,31.90999984741211
2022-04-19,28.010000228881836,110.91999816894531,14.489999771118164,5.940000057220459,31.3700008392334
2022-04-20,27.239999771118164,110.05000305175781,14.420000076293945,5.610000133514404,31.420000076293945
2022-04-22,26.670000076293945,106.75,13.739999771118164,5.550000190734863,31.309999465942383
2022-04-25,26.389999389648438,106.76000213623047,13.960000038146973,5.440000057220459,31.209999084472656
2022-04-26,25.040000915527344,104.27999877929688,13.100000381469727,5.179999828338623,29.979999542236328
2022-04-27,25.020000457763672,105.5199966430664,13.40999984741211,5.099999904632568,31.6299991607666
2022-04-28,25.209999084472656,105.86000061035156,13.329999923706055,5.179999828338623,31.1299991607666
2022-04-29,24.0,103.4000015258789,13.260000228881836,4.880000114440918,30.100000381469727
2022-05-02,24.010000228881836,102.72000122070312,12.84000015258789,4.800000190734863,28.940000534057617
2022-05-03,23.329999923706055,102.72000122070312,12.470000267028809,4.599999904632568,28.40999984741211
2022-05-04,25.09000015258789,104.37999725341797,13.0,4.949999809265137,28.940000534057617
2022-05-05,23.290000915527344,101.5,12.239999771118164,4.420000076293945,28.15999984741211
2022-05-06,22.3799991607666,101.2300033569336,12.0,4.300000190734863,27.149999618530273
2022-05-09,20.860000610351562,99.68000030517578,11.25,3.9100000858306885,26.65999984741211
2022-05-10,21.43000030517578,99.23999786376953,11.890000343322754,3.950000047683716,26.1200008392334
2022-05-11,21.600000381469727,100.63999938964844,11.239999771118164,3.930000066757202,26.100000381469727
2022-05-12,22.670000076293945,102.04000091552734,11.899999618530273,4.179999828338623,26.40999984741211
2022-05-13,23.049999237060547,103.29000091552734,13.0600004196167,4.380000114440918,26.5
2022-05-16,23.65999984741211,104.4000015258789,13.0600004196167,4.380000114440918,26.200000762939453
2022-05-17,23.020000457763672,104.9000015258789,13.050000190734863,3.940000057220459,26.90999984741211
2022-05-18,22.950000762939453,102.20999908447266,12.59000015258789,3.7200000286102295,26.43000030517578
2022-05-19,23.09000015258789,103.08000183105469,12.600000381469727,3.7300000190734863,25.530000686645508
2022-05-20,23.469999313354492,104.66000366210938,12.4399995803833,3.6700000762939453,25.989999771118164
2022-05-23,24.06999969482422,106.76000213623047,12.0600004196167,3.700000047683716,26.56999969482422
2022-05-24,22.8799991607666,106.63999938964844,11.300000190734863,3.7100000381469727,26.079999923706055
2022-05-25,21.889999389648438,106.66000366210938,10.819999694824219,3.7100000381469727,25.309999465942383
2022-05-26,21.5,108.0199966430664,11.550000190734863,4.070000171661377,25.709999084472656
2022-05-27,21.489999771118164,107.9000015258789,11.3100004196167,4.0,26.219999313354492
2022-05-30,20.700000762939453,106.91999816894531,11.020000457763672,3.8399999141693115,25.540000915527344
2022-05-31,20.100000381469727,107.18000030517578,10.920000076293945,3.7200000286102295,25.3700008392334
2022-06-01,19.34000015258789,107.47000122070312,10.800000190734863,3.7100000381469727,26.209999084472656
2022-06-02,19.540000915527344,108.43000030517578,10.779999732971191,3.799999952316284,26.329999923706055
2022-06-03,18.399999618530273,107.4800033569336,10.550000190734863,3.5899999141693115,25.920000076293945
2022-06-06,17.5,106.41999816894531,10.270000457763672,3.4000000953674316,25.979999542236328
2022-06-07,17.079999923706055,106.1500015258789,10.270000457763672,3.2899999618530273,25.950000762939453
2022-06-08,16.690000534057617,104.5999984741211,10.069999694824219,3.2200000286102295,24.40999984741211
2022-06-09,17.030000686645508,103.68000030517578,9.829999923706055,3.009999990463257,24.520000457763672
2022-06-10,15.220000267028809,101.81999969482422,9.300000190734863,2.9000000953674316,24.0
2022-06-13,13.890000343322754,99.12000274658203,8.210000038146973,2.6700000762939453,23.81999969482422
2022-06-14,13.300000190734863,98.36000061035156,7.659999847412109,2.5399999618530273,24.25
2022-06-15,13.920000076293945,99.37999725341797,8.670000076293945,2.549999952316284,24.0
2022-06-17,13.529999732971191,96.20999908447266,9.640000343322754,2.380000114440918,22.829999923706055
2022-06-20,13.319999694824219,96.29000091552734,9.460000038146973,2.5799999237060547,24.100000381469727
2022-06-21,13.369999885559082,96.4000015258789,9.399999618530273,2.509999990463257,25.299999237060547
2022-06-22,13.34000015258789,96.02999877929688,9.0600004196167,2.440000057220459,25.790000915527344
2022-06-23,13.930000305175781,94.66000366210938,8.880000114440918,2.549999952316284,25.90999984741211
2022-06-24,13.729999542236328,95.47000122070312,8.510000228881836,2.4700000286102295,26.459999084472656
2022-06-27,14.029999732971191,97.3499984741211,8.109999656677246,2.430000066757202,25.93000030517578
2022-06-28,13.420000076293945,97.05000305175781,7.699999809265137,2.380000114440918,26.149999618530273
2022-06-29,13.4399995803833,96.0,7.210000038146973,2.4100000858306885,26.030000686645508
2022-06-30,13.430000305175781,95.0,6.980000019073486,2.3399999141693115,26.450000762939453
2022-07-01,12.729999542236328,95.62999725341797,6.989999771118164,2.200000047683716,26.5
